评论时间,IP,用户ID,昵称,评论,评分
1711162409.0,浙江,190371107,匿名用户,没话可说，就这样吧，去过就知道了,3
1672636675.0,河南,173651196,xt****vie,老君山应该说是北方最值得去的山，除了独特震撼的风景，道家圣地加持，景区的管理也不错，并且允许自带帐篷在山顶露营过夜，很人性化。冬季的雪景更漂亮，值得再去,5
1712346681.0,湖北,6871226,静水涟漪,没有宣传的好 期待值很高 整体一般,3
1693478108.0,河南,368459519,M31****2371,下午去的，天不是很热，很推荐滑梯，好玩安全性也挺高的。 景色很漂亮，一定不要错过十里画廊，有种离云很近的感觉。可以多呆一会看一看晚上的日落，在索道也可以看见日落，坐的峰林索道和中灵索道，稳稳的,5
1692354750.0,安徽,112535627,轻舞飞扬23,老君山风景很漂亮，我们前一天晚上住在山里，山上气候很舒适一点都不热，我们上下都是坐索道的，山上云雾缭绕，很有仙境，特别是金顶道观群，真的值得去看一看！,5
1692354708.0,安徽,112535627,轻舞飞扬23,老君山风景很漂亮，我们前一天晚上住在山里，山上气候很舒适一点都不热，我们上下都是坐索道的，山上云雾缭绕，很有仙境，特别是金顶道观群，真的值得去看一看！,5
1692354667.0,安徽,112535627,轻舞飞扬23,老君山风景很漂亮，我们前一天晚上住在山里，山上气候很舒适一点都不热，我们上下都是坐索道的，山上云雾缭绕，很有仙境，特别是金顶道观群，真的值得去看一看！,5
1692354610.0,安徽,112535627,轻舞飞扬23,老君山风景很漂亮，我们前一天晚上住在山里，山上气候很舒适一点都不热，我们上下都是坐索道的，山上云雾缭绕，很有仙境，特别是金顶道观群，真的值得去看一看！,5
1692354564.0,安徽,112535627,轻舞飞扬23,老君山风景很漂亮，我们前一天晚上住在山里，山上气候很舒适一点都不热，我们上下都是坐索道的，山上云雾缭绕，很有仙境，特别是金顶道观群，真的值得去看一看！,5
1699260032.0,陕西,264446324,M39****9714,山上的空气十分好。从山上望下去，定是满眼的绿。万丈深渊下面全是树和花草。崆峒山的树多，森林覆盖率达到90以上，有一千三百多种动植物，景色美不胜收。,5
1711162428.0,浙江,190371107,匿名用户,没话可说，去过就知道了,3
1712346743.0,湖北,6871226,静水涟漪,整体一般 没有宣传的好,3
1705842172.0,江苏,18991831,匿名用户,老君山总体感觉不错，就是赶上牡丹节人特多，以后有机会还会去的,4
1695791137.0,广西,37309748,我叫小宋宋,体能好可以徒步上山，想省力可以选择双程缆车和电梯，。等到了七点多亮灯才下山，缆车排队很顺畅，不要听传说，自己亲自体验一下，景色很美，值得一去,5
1674490524.0,辽宁,82589597,M55****199,上山晚了没有雾气，有雾气缭绕更佳仙境，做了两段索道，有的环山道可以欣然到云海和群山最美的风景，也有近路很快到金顶的，建议第一次去的朋友走环山路十里画廊景色真的很美！带孩子去要做两段索道节省体力，小孩不到一米四缆车不收费，特别友好，门票小孩不收费，有教师资格证的朋友半价，登顶看金顶还是很不错的，山顶风大很冷大家都在山顶吃泡面，别有一番滋味。老君山值得期待。,5
1697615056.0,江苏,50754546,M30****857,回来路上的景点，真心不错，一路过来大大小小十几个景点，各有各的特色，唯独老君山与众不同，一句话概括老君山，远赴人间惊鸿宴，一睹人间盛世颜。,5
1691767371.0,山东,250263101,M20****159,人间仙境，仙山云海,5
1706451309.0,北京,306074863,M45****8972,排队两个小时才能上山 下山排了四个小时 啥也不说了 体验太差了,4
1692524264.0,江苏,199729055,M22****5824,去河南旅游一定要带好教师证！河南人民对老师真的太好了，哪哪都可以半价优惠，太开心了！回江苏了就只有学生优惠了，老师啥的就没有什么优惠了。,5
1692231724.0,河南,108917687,Q小松,很凉快，景色很美，不虚此行，做的一级索道往返。，后面走的十里画坪看的风景，坐的电梯直达金鼎，赶上了老君山的云海。人挺多的，山上特别凉快。,5
1688605308.0,河北,531213911,_WeCh****629942,来老君山，终于体会到“会当凌绝顶，一览众山小〞的意境。真美，重山峻岭，层峦叠嶂！雨雾缭绕，人在云上的感觉非常美好！真是修心养性的好地方!,5
1705842075.0,江苏,18991831,菜菜子007,老君山总体还是比较喜欢的，就是上顶后有雾没有观赏美景。,4
1696325655.0,北京,27370408,Butterflying,登上老君山，看变换莫测的云，赏巍峨雄伟的金顶，十里画廊的水墨山水，道教文化的胜地。“远赴人间惊鸿宴，一睹人间盛世颜”，我在老君山吃泡面,5
1692327047.0,河南,160308625,匿名用户,山顶一桶12元的泡面吃了，白云看了，随着人山人海爬山 太累了，顶上风景独好，人忒多也是事实。十里画屏不要错过，一步一景，眼睛太少，美不胜收的景色完全看不过来，有机会再去体验。,5
1711943922.0,河南,528394365,M52****0403,晚上没路灯,3
1692852283.0,河南,548132594,M58****9030,坐一级索道至中天门，从十里画屏开始，景色超级美。金顶很震撼。非常值得一看。下山如果体力不支，可以坐二级索道+一级索道，直接到山下。,5
1692524105.0,江苏,199729055,M22****5824,这是门票+一级索道，上山还需要买二级索道。上了二级索道，左转十里画廊，1.5小时左右，右转是快速通道，差不多20分钟！金顶很壮观！,5
1680337168.0,北京,116875731,新加坡旅行者,【景色】河南洛阳市老君山景色优美，老君山景色非常独特，是到洛阳旅游的时候打卡胜地。 【趣味】非常值得游览观光。 【性价比】性价比超高。,5
1658028095.0,未知,42975823,186****9728,老君山景色美的很，十里画屏超好看，绝绝子！玉皇顶上面白茫茫一片，啥也看不见，有一种成仙的赶脚！就是索道价格有点贵，全程花了500多索道钱，总体很值！！,5
1702132756.0,上海,364165912,52枫叶,当天大雨有雾，但是隐约看到三风，有一种仙境的感觉,4
1693529936.0,西藏,34248925,高山谍影,没历史可看，新修建的，未来会成为历史，休闲养生了之地，旺季人多。没历史可看，新修建的，未来会成为历史，休闲养生了之地，旺季人多。,5
1699323624.0,河南,494609482,如鱼得水的如水,不愧是国家5A级景区，配套硬件施舍完善，服务人员周到热情，讲解专业细致，感受到了大河南厚重的历史文化底蕴，十三朝古都值得再来，,5
1699323597.0,河南,494609482,如鱼得水的如水,不愧是国家5A级景区，配套硬件施舍完善，服务人员周到热情，讲解专业细致，感受到了大河南厚重的历史文化底蕴，十三朝古都值得再来，,5
1699323566.0,河南,494609482,如鱼得水的如水,不愧是国家5A级景区，配套硬件施舍完善，服务人员周到热情，讲解专业细致，感受到了大河南厚重的历史文化底蕴，十三朝古都值得再来，,5
1699323535.0,河南,494609482,如鱼得水的如水,不愧是国家5A级景区，配套硬件施舍完善，服务人员周到热情，讲解专业细致，感受到了大河南厚重的历史文化底蕴，十三朝古都值得再来，,5
1699323507.0,河南,494609482,如鱼得水的如水,不愧是国家5A级景区，配套硬件施舍完善，服务人员周到热情，讲解专业细致，感受到了大河南厚重的历史文化底蕴，十三朝古都值得再来，,5
1694773659.0,河南,532074301,M54****2115,还可以，灯晚上八点亮二十分钟，凌晨三点亮二十分钟，顶上泡面12一桶，粉面菜蛋15，山顶住宿一人200八人间,5
1687167264.0,河南,27433567,_M15****3487,跟车导游很细心，虽然不会陪同上山，但在路上都给大家很详细的讲清楚游玩推荐路线，按推荐路线全程走下来玩的很尽兴，下次来会再报团。,5
1696739669.0,河北,11689098,206****308,下雨天会起雾，有雾了别去，什么景色也看不到。,5
1691976809.0,云南,8061200,断离469,老君山我去了两次了，很棒的景区，和九寨沟，峨眉山一样超值的景区，景色多样，十里画廊完美，阴天有阴天的美。设施越来越完善，停车场规划得越来越多也越来越方便，值得推荐！,5
1693328424.0,河南,18420085,匿名用户,老君山海拔2千多，伏牛山主峰，景色宜人环境不错，索道8分钟左右吧，可以直达中天门，往返省了不少力气，就是有点晃有点晕😂,5
1692492919.0,河南,29961167,e06****04,老君山应该是这两年红起来的一个景点，周末人非常多，有时间有条件的人建议非周末来，车可以直接开进景区，里面有很多大大小小的停车场，可以停到索道入口处旁边。景区共有两级索道，建议大家都要购买，因为第二个索道下来到金顶也要走一个多小时，腿都废了，第二个索道下来之后走半小时左右有一个电直达金顶的电梯，如果乘坐的话可以节省半个小时时间，我觉得意义不大所以没有购买。我们来这天刚好下小雨了，山上云雾缭绕的，景不错，但觉得来一次就够了，没有再次来的欲望。还有山上厕所很脏，这点和5A景区不匹配，建议学学九寨沟的管理。,4
1690291927.0,河南,13446023,203****138,携程购票很方便，还便宜十几块钱。不用换票，刷身份证即可。带着孩子爬老君山，给他穿什么特别困扰，今天亲测了下。短袖+防蚊裤+防晒衣即可，爬到山顶会有些冷，但是完全可以接受。如果需要减负，吃喝可以不带，卫生间和补给点特别多，价格很良心。如果遇到阵雨不用买雨衣，能避雨的地方有很多，完全可以等雨停了后再出发。不知道能否帮到和我有一样困扰的人！,5
1689940949.0,河北,48234054,M30****569,老君山我是自驾过去的，开提前在携程上买了票。开到索道下面的停车场，直接买的第一级索道往返，上到第二层索道也买的往返。下了第二层索道爬了一段山，风景真的美。现在老君山7点30亮灯，8点关灯。索道八点关闭，亮灯后照几张照片就可以往下走坐索道了。路程大概15分钟。请掌握好时间。山上风景是真的棒。晚上住在了民宿，早晨自然醒出的景区。,5
1660115157.0,辽宁,120071423,会跳舞的火烈鸟,远赴人间惊鸿宴，老君山上看一看！ 冬天去的真的太美了，虽然去的那天没看天气预报，有一点下雪，大雾天。但是也不影响老君山的美啊， ①第一程坐索道到半山腰 ②剩下的路程爬山大概2个小时左右 ③山上比较冷一定要带衣服哦 ④下山也是一样滴，半山腰坐索道！ ⑤提前一天去的，在附近住下了，整体体验感很不错哦！,5
1645273117.0,未知,204288192,粗犷男子汉,远赴人间惊鸿宴。下雪的老君山还是值得一看的。    刚好前几天下过雪，去的当天就出太阳啦，真的很美。     老君山下有很多民宿，住宿很方便，一般民宿老板都会送你到检票口。检票口到索道口有段距离，一定要坐15元的摆渡车，走路太远了。     上山天气好我只坐了一级索道，一级索道出口到十里画屏中间花了40分钟边走边拍，我一个女生经常爬山脚程比较快。后面就是跟着大家一起看风景了，十里画屏是一定要走的，不过又是冬天又是阴天，建议就不要去老君山了，出太阳才好看。     我是上午10点从酒店出发，下午两点半就下山到达山脚下的大马路边了，一共花了四个半小时游完了整个老君山，我下山两个索道都坐了，如果下山不坐二级索道估计五个小时左右。这个时间大家可以参考一下。       下雪一定要穿防滑垫，索道口就有卖的，不然又走得慢还累人。       到了大马路边有直达洛阳的大巴，快车三个小时刚好到龙门高铁站，赶到六点多就回洛阳了，当天要回郑州时间都来得及。,5
1642331122.0,未知,1621171,bjbillyjiao,老君山离洛阳还是有不近距离的，所以报了一个一日游，旅行团会在头天晚上约定上车地点。 老君山有门票，第一道缆车到中天门，然后是第二道缆车到接近山峰的地方，建议第一道一定要做，第二道可以选择，毕竟到了山顶，也是需要花一些体力，底下没有太多的景色。 山上有方便面和一些零食，价格贵些，可以自备，下雨天可以提前买个鞋套，手杖可有可没有。 景色还是不错的，不过雨天拍不出大片，但也有一份朦胧的魅力,5
1632939080.0,未知,92817742,爱自然 乐山水,“远赴人间惊鸿宴，一睹人间盛世颜”，来过很多次了，最期待老君山的云海！ 老子隐居圣地，云山仙宫，中原绝顶，八百里伏牛山主峰，海拔2217米。 几年前的国庆节，跟大家一起排长队，挤缆车上了老君山。踏入十里画屏，顿觉“秀甲三山，奇冠五岳”不是盖的。一众游客接踵摩肩，却兴致勃勃，面对祖国的大好河山，激动不已。正值国庆日，游客中有人由衷高唱了一句“我爱你中国”，顿时游客们会唱的都跟着高唱起来了，那一刻我热泪盈眶地跟着大声唱，第一次这样和大家一起高声唱出了心中对于祖国的热爱和自豪。         那一次我暗想，以后还要再来老君山……         这个国庆节，老君山，我又来了……,5
1627573359.0,未知,183140007,lyn0919,一场暴雨让无数人为河南揪心，也让全国人民重新认识了这个英雄温暖的城市。有人说，洪水过后我要去登老君山，去看看大美河南。“天下无双圣境，世界第一仙山。”老君山山岳壮美，不似人间却胜似人间。有人说冬天的老君山犹如仙境，其实夏日的老君山也值得你去，22度的气候一扫夏日燥热，让你畅爽一夏。,5
1623066245.0,未知,161492495,李白不杀人,老君山的风景觉不亚于泰山华山，尤其是十里画屏，走过的人都不会后悔。自驾游从郑州到山下停车场大概三个半小时，停车场附近直接可以坐第一级索道（建议乘坐，自己爬路途遥远而且没什么风景），下索道走一会儿到中天门，有二级索道可以坐到十里画屏附近，体力充沛可以不坐索道，但是中天门有一段长阶梯爬上去还是挺累的，从中天门爬到十里画屏大约一小时足够。之后会有岔路通金殿，一条走十里画屏，一条走隧道，还是一条都是阶梯爬上去（时间最短，但是没有风景）。很多人走的后两条路，但是强烈建议走十里画屏，全长十多里，都是嵌在石头中的栈道，一边峭壁一边悬崖，走上面还是稍有点怕的，大概绕山半周，是老君山的精华风景所在，错过了实在可惜。走完十里画屏爬段阶梯就到了金殿跟玉皇顶，都是建在山尖尖上，鬼斧神工。总之，一天的时间刚刚好，能体验到自然的魅力，又不至于太累。,5
1696858642.0,湖北,404206435,M50****8561,如果是自驾游，住在景区内外都可以，栾川市离老君山不远。早上索道很早就开了，风景绝美，特别是十里画屏,5
1692589984.0,河南,475791092,M51****5713,老君山真的是太棒了 特别是金銮殿 还有日出 真的非常美 老君山上吃泡面 一睹人间盛世颜 真的非常不错就在河南洛阳 非常的近 交通很便利,5
1692060735.0,河南,458952148,M51****9026,建议错峰游，人太多，尤其登玉皇顶和亮宝台排队很久，还总有臭不要*的插队，工作人员制止不过来。其他都很好，会再刷，在山上住一晚。也强烈建议大家到洛阳一定去老君山,5
1704196426.0,河南,563017393,匿名用户,烤苕皮千万不要吃，死坑死冷的贵还难吃,4
1696125716.0,河南,551298773,M53****1584,情侣值得去一次，自己一个人爬山也很有感觉，上山可以坐索道21公里太远了，然后爬5.5公里到山顶，下山有体力可以爬下去,5
1686415351.0,上海,18971716,元实,据说是老子李耳成道之地，有神秘的传说,5
1697942347.0,山东,340264448,匿名用户,能在携程买半价票太方便了，老君山管理也很人性化，有门票可以开车进景区，游览很方便，停车费只交一次，游览景区内停车都不收费，自驾游太合适，对景区管理点赞👍,5
1687758573.0,北京,475707749,132****2430,历史文化厚重的地方！夏天去凉快凉快,5
1687706017.0,上海,18971716,元实,洛阳周边的第一名胜，老子成道的地方,5
1687682194.0,安徽,283602439,M43****9180,老君山远景一流，山峦重叠，兰天白云下，金顶耸立。门票100元， 网上订票有点小优惠   。   此山较高有2200米，中老年人不建议步行登山，共有两段索道上下，套票为130元和80元。   总体费用较高，但值此一游,4
1680874929.0,北京,229737638,行走青山绿水间,为了一座山，远赴一座城。​远赴人间惊鸿宴，一睹仙山盛世颜，美不美你看，值不值你说~老君山景区，正赶上下雪，景色超美，有机会还会再去 ​,5
1699889592.0,河南,4885069,涵涵逸然自得,老君山是我向往已久的目的地，这次趁着郑州行程，抽空一游。景区风景如画，文化底蕴优越，管理和服务也是相当不错的，工作人员也是热情待客。自驾车可以一直开到缆车附近，方便了游客，也节约了游客时间。,5
1688452186.0,江苏,88640226,M45****753,天气不错，山上很凉快，沿途风景也很美，上山有索道，还有电梯对于老年人来说很友好，下山带小朋友坐了滑道很开心！,5
1675004622.0,河南,32492818,wysh寂寞,老君山是伏牛山主峰，海拔2217米，山顶金殿与玉皇顶，亮宝台相互映衬，漂亮异常，更有十里花屏，景色宜人，美轮美奂，非常值得游玩。,5
1697778749.0,山东,2822328,匿名用户,山下天气非常好，山上雾特别大，直接影响心情，好在到了金顶拍照的时候出了几分钟太阳🌞，真是就几分钟，山上太冷了怎么等也没再等出太阳，简单拍了几张就下山了，缆车上缆车下，缆车是分两段收费的,4
1696345296.0,河南,46333691,匿名用户,老君山非常值得去，可惜我去那天下雨，没拍到很美的景色，下次还要再去一趟才行。景区内住宿和吃饭都很方便，而且价格优惠，味道好吃。,5
1696057249.0,河南,556210938,写代码的诗人,雨过天晴，得见云海😲 玻璃栈道拍照绝美，大家可能觉得50贵了，结果就我一个人上去了🤔,5
1693151292.0,江苏,13294236,沙洲人,今年四月去的，正是牡丹花开季节，人杠杠的多，😇😇😇😇😇😇建议还是趁淡季去玩吧。没走全老君山，下次有机会再去吧！,4
1703694556.0,广东,1705123,conni****1217,不错的景点，值得推荐,4
1703694546.0,广东,1705123,conni****1217,不错的景点，值得推荐,4
1703694534.0,广东,1705123,conni****1217,不错的景点，值得推荐,4
1682958809.0,湖南,37290028,与你携手游山水,“远赴人间惊鸿雁，一睹人间盛世颜”，跟着*音去登山，呵呵！老君山上有两级索道：第一级索道（云景索道/中灵索道任选一），建议乘坐；第二级索道（峰林索道），中青年人可徒步，老年人及儿童建议乘坐。山顶的道观群很震撼，十里画屏在见过张家界森林公园后觉得没什么特色，伏牛山主峰有长江与黄河的分界口。值得一览！！！,5
1664165499.0,河南,116875731,新加坡旅行者,【景色】洛阳老君山景区景色优美，有着非常独特的风景，即有华山的千姿万态又有黄山风景区的秀丽。 【趣味】非常值得游览观光。 【性价比】性价比超高。,5
1659796011.0,河南,178967305,阿辛顿凯茜,分享点评点评详情  老君山景区  阿辛顿凯茜 5.0分 好评 2022-08-06发表于河南家庭亲子 景色/环境5.0 趣味5.0 服务/性价比5.0 这两天山里的温度也是比较高的，白天登山挺晒的，不过两程往返的索道给不太能运动的人提供了诸多便利。山上走走停停，风景很好，八月的时候，白天上山完全不用备厚衣服，正常穿着就行，一定做好防晒！总之值得一来。,5
1658566639.0,未知,5370428,背起行囊城市已在远方,风景很棒，但爬起来是真累啊。一级索道得坐往返，太远，据别人的评价也没啥景点。二级索道如果坐往返，会错过路上的一些景点，比如玻璃栈道。二级索道上去后，可以选择最近的路上到山顶，也可以选择风景很好的十里画屏，走十里画屏真的是太远太远了，但是很美，云雾缭绕仿佛仙境。景区服务设施很完善，每走一段都有服务区，可以买食品饮料。看完晚上八点的灯光秀后，本想步行下山到中天门广场，结果走了一段发现没有路灯了，一片漆黑。路灯只到二级索道下山的入口，再往下一段路，带着孩子担心不好走，用时太长，只好又爬上去坐缆车，不知道如果步行下去到底需要多久。7月中旬，在山顶晚上要穿件春秋外套，裤子倒是一条夏季裤子就可以凑合了。金顶看日落和灯光秀真的很好看。,5
1707807233.0,重庆,311403507,M27****1328,体验不错，值得一去,4
1676648591.0,河南,7886270,137****3593,美到窒息！随手一拍就出片！  远赴人间惊鸿宴，恰睹栾川盛世颜。,5
1703998886.0,四川,60032046,匿名用户,方便快捷，好评,4
1668366814.0,河南,224192215,梦有山河,山脚下下雨山上下雪恍然之间两个天地不虚此行快来吧我一个人没对象来了也不后悔不想爬山可以坐缆车哟,5
1707807165.0,重庆,311403507,M27****1328,值得去，不错,4
1706085131.0,浙江,397479731,杰杰㞨,挺不错的喜欢,4
1705270569.0,北京,341769414,M48****9246,美！值得一去,4
1701760256.0,河南,21608005,M11****408,还是很方便的,4
1692831025.0,北京,43395154,匿名用户,值得一去的景点，景美环境真的很好，全程缆车，电梯，滑道，对于不爱爬山的人来说非常的友好！并且山上非常的凉爽，比山下低最少将近10°C,5
1682508469.0,上海,532362,zhangfeifei,老君山有两千多年道教文化历史。传说老子传《道德经》后，告别函谷关的关令尹喜，骑着青牛而去，《史记》记载“莫知其所终”。另有记载称老子归隐于洛阳景室山，即老君山，景室山因老子在此归隐修炼而得名。,5
1696475435.0,河南,551582676,到处旅游看看,停车位很充足，停车场还多位置方便，景区服务周到，各种标识牌清晰可见，饭店小店价格公道，中午还有一元午餐，景色宜人非常适合去的地方，,5
1692971246.0,山东,503696,青涛涛,不愧是道家圣山，能感受到悠久的道教文化。风景优美，气候舒适，有了缆车之后游览轻松了很多，可以欣赏更多的风景。金顶道观群晚上亮灯后很壮观，值得等候！,5
1692360466.0,湖北,24833124,匿名用户,最近一两年比较火，风景还是不错，尤其是晚上，灯光效果不错。天气晴朗的时候满天星斗，可以看见银河。索道几乎到顶，下山有滑道，也很有趣。不足之处：垃圾比较多，管理也一般。,4
1688452336.0,江苏,88640226,M45****753,运气不错，天气很好，网上购票很方便，直接刷二维码进景区。进去之后所看到的还是很震撼的。,5
1692864837.0,河南,109428,超级小胖胖,老君山的景色还是不错，尤其是金顶的道观，白天和傍晚亮灯的景色都好看，山下停车很方便，乘坐索道也快捷，很方便的一次旅行，很满意,5
1696306172.0,河南,182894099,鸭，种子！,教师门票有优惠很好，其他景点很少有的，夜爬蛮累的，建议坐上去，走下来轻松，晚上很冷,5
1689736290.0,山东,278337918,_WeCh****957707,提前团购的券，非常划算，周边吃喝玩乐的地方也很多，非常便捷挺适合和朋友们一起聚餐的，强烈推荐这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒环境特别好，空间很大，完全加分项，赞赞赞👍朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！早餐种类非常多，而且看起来都很精致，感觉物有所值呀,5
1689431338.0,湖南,190785555,_WeCh****951293,电子票使用方便，早晨雨雾天气，快到顶的时候，放晴了。运气不错。景色美，建筑独特。,5
1686665063.0,河南,49561336,你的时光里,河南省洛阳栾川老君山·鸡冠洞旅游区由老君山景区和鸡冠洞景区组成，其中老君山景区位于河南省洛阳市栾川县七里坪村21组，[2]占地面积26.66平方千米；[8]鸡冠洞景区位于河南省洛阳市栾川县双塘村，[3]观赏面积0.023平方千米。[22] 老君山形成于十九亿年前的大陆造山运动，它记录着19亿年来华北古陆块南缘裂解、离散、增生、聚合、碰撞、造山等构造演化过程，有较高科学研究价值。[8][9]鸡冠洞属天然石灰岩溶洞，属喀斯特地貌，历史可以追溯到8亿年前。鸡冠洞考古科研价值较高。[5][22][23]截至2021年4月15日，老君山景区已开发建成了八大景区，138个景点；鸡冠洞中共有大小景点168个。[5][8] 自2011年起，栾川以大景区概念将老君山、鸡冠洞两个代表性景区相结合，统一规划、统一宣传、统一标志，打造洛阳栾川老君山·鸡冠洞旅游区，[7]河南省洛阳栾川老君山·鸡冠洞旅游区在2012年被认定为5A级景区。[1]2022年2月16日-3月31日，老君山景区参加“豫见春天·惠游老家”活动，对游客实行首道门票免费。[35] 2022年5月14日，老君山景区内的云海景观入选中国首批“天气气候景观观赏地”之一。[37] 2022年6月1日，入选河南首批省级文化和旅游业“白名单”企业。[39],5
1681223253.0,河南,57820312,心若莲花  阳,老君山旅游自驾很方便，可以开到中灵或云景索道旁停车场，车费10元，提前在网上买票，进去只刷身份证极方便，一、二级索道我们都坐，只花一个下午就游完，还等到亮灯才走，由于天气还明亮，所以看亮灯效果不是很好。,5
1680618465.0,北京,4122605,cccupid,22:26 &lt;      老君山真的是非常超出预期的一个地方，首先要跟大家明确的是我们提前一天住在了山脚下 房间很便宜大概是350以内的家庭房 老板娘非常热心吃饭就是在他家吃的 整个山有3个索道第一段索道分别是云景索道和中灵索道 两个基本一样就是景区人多的时候就开一个 第一段索道一定要做因为不做没风景干爬5个小时才能到第二段索道 第二段索道是峰林索道 到上面基本就走不了多远了。绕来绕去也就1个小时顶天了。风景真的是非常不错 既有险峻 又有秀丽~~~,5
1675621542.0,湖北,51288399,好好,老君山号称“天下无双圣境，世界第一仙山”。原名景室山，位于十三朝古都洛阳的栾川县县城东南三千米处。八百里伏牛山脉的主峰，玉皇顶海拔2217米。距今已有两千多年人文历史，是道教中历史最长的山脉。老君山现有景观区6处、有景点179个，太清宫、十方院、灵官殿、淋醋殿、牧羊圈、救苦殿、传经楼、观音殿、三清殿、老君庙等庙宇16处。马鬃岭南侧有三千余亩石林景观对游人开放，被地质学者称为“北国石林”。建议乘坐缆车上山，步行下山，步行上下山体力耗费太大，时间也很紧张。,5
1672391918.0,河南,198426455,超级无敌钱小贱,趁着不是节假日来人不算多，坐了两个缆车因为带了两个孩子，剩下的路爬下来，还是有点累的，介意带小孩的考虑清楚。去前几天正好下过雪，当天太阳很好不算太冷，但是山顶的一些路还是有些积雪，如果下雪天去注意防滑，真的有点滑，挺不错的地方，山顶也很漂亮，就是有点累,5
1672391820.0,河南,198426455,超级无敌钱小贱,趁着不是节假日来人不算多，坐了两个缆车因为带了两个孩子，剩下的路爬下来，还是有点累的，介意带小孩的考虑清楚。去前几天正好下过雪，当天太阳很好不算太冷，但是山顶的一些路还是有些积雪，如果下雪天去注意防滑，真的有点滑，挺不错的地方，山顶也很漂亮，就是有点累,5
1660523457.0,上海,409689863,酷酷哒的橙子,老君山很漂亮，坐一级索道后就可以上山，没有必要再坐二级索道了，不然没有爬山的感觉，就是路线太长很累，如果不走十里画廊会近一点，但是十里画廊的风景真的很不错，走在上面有一种一览众山小的豪情，所以不要抄近路，你会留下遗憾的！,5
1660233496.0,河南,3937546,Milky-way,用于来到了传说中的老君山，到九月末学生免票。预订了门票后又查了攻略，发现从入口处登上金顶得6个多小时，对于人过中年的我来说是不可能完成的任务，还好携程有一级索道和二级索道的多种组合套票，可以省一部分钱，在携程预定后直接刷身份证就可乘坐缆车。,5
1659795954.0,河南,178967305,阿辛顿凯茜,这两天山里的温度也是比较高的，白天登山挺晒的，不过两程往返的索道给不太能运动的人提供了诸多便利。山上走走停停，风景很好，八月的时候，白天上山完全不用备厚衣服，正常穿着就行，一定做好防晒！总之值得一来。,5
1659433630.0,河南,152807522,点击心灵深处,乘坐两程索道（中灵索道和云景索道意义一样，云景更为省力，离到中天门的峰林索道更近）🚡的话，路线相对平稳，比较适合带老人一同游玩！ 环山栈道就相对平缓了，虽有阶梯但不集中对体力要求不高，山顶晚上温度有点低，这次过去亮灯时间是（20:00-20:30），从山顶到索道大概20分钟这样，晚上索道据说到22:00这样，夜景还是值得一看的。 很多年轻人夜爬在山顶等待看日出，很是让人怀念青葱岁月，这次陪同老人及家里小朋友，玩了一天也很有感觉！,5
1659433554.0,河南,152807522,点击心灵深处,乘坐两程索道（中灵索道和云景索道意义一样，云景更为省力，离到中天门的峰林索道更近）🚡的话，路线相对平稳，比较适合带老人一同游玩！ 环山栈道就相对平缓了，虽有阶梯但不集中对体力要求不高，山顶晚上温度有点低，这次过去亮灯时间是（20:00-20:30），从山顶到索道大概20分钟这样，晚上索道据说到22:00这样，夜景还是值得一看的。 很多年轻人夜爬在山顶等待看日出，很是让人怀念青葱岁月，这次陪同老人及家里小朋友，玩了一天也很有感觉！,5
1659432901.0,河南,152807522,点击心灵深处,乘坐两程索道（中灵索道和云景索道意义一样，云景更为省力，离到中天门的峰林索道更近）🚡的话，路线相对平稳，比较适合带老人一同游玩！ 环山栈道就相对平缓了，虽有阶梯但不集中对体力要求不高，山顶晚上温度有点低，这次过去亮灯时间是（20:00-20:30），从山顶到索道大概20分钟这样，晚上索道据说到22:00这样，夜景还是值得一看的。 很多年轻人夜爬在山顶等待看日出，很是让人怀念青葱岁月，这次陪同老人及家里小朋友，玩了一天也很有感觉！,5
1648450181.0,未知,175657402,苦海无边，望不到岸,这么美的雪景 还不趁着免费赶紧来赏呀  老君山海拔2217米，得天独厚的海拔优势，造就了老君山无与伦比的美丽雪景。  尤其在雪后初晴，当白雪与白云交织在一起，山顶白雪皑皑、银装素裹，山间云雾缭绕、如梦似幻，仿佛一不小心就步入了童话世界。,5
1696339588.0,河南,3420181,190****256,十分幸运  赶上了老君山所有的美~ 雨天、晴天、白天、夜晚、云海,5
1691925710.0,山西,109931813,M22****0166,赶上了大雾和毛毛细雨，别说十里画屏，十米都看不到。索性下山时天晴了，景色美的很,5
1672266024.0,北京,116875731,新加坡旅行者,【景色】河南洛阳老君山景色优美，是到洛阳旅游的时候打卡胜地。老君山以它独特的魅力吸引着越来越多人来旅游观光。 【趣味】非常值得游览观光。 【性价比】性价比超高。,5
1693455979.0,湖南,240561503,Tanya旅居日记,十里画屏的风景最美，非常值得一看！,5
1691977015.0,云南,8061200,断离469,再一次来到老君山，春节假期人很多，来了几次了，这次反而停车很方便，可能多开放了一个索道分流的原因，上次一个人来的，这次带老婆孩子一样来，很喜欢老君山景区！,5
1681827665.0,江苏,13294236,沙洲人,总体来说还行，就是这次登顶，金顶在维修，有点遗憾，影响出片。景区价格有点偏贵，门票，索道，全部下来要310元，反正去了一趟，有兴趣下次再去吧，换个季节去！,4
